id,ranking,company_name,city,country,current_employees,last_employees,employee_growth,founded,total_funding,Industry,Points,valuation,Industry_Group,description
1012424,66,Speak,San Francisco,United States,240,163,46.9,2011.0,161000000.0,AI,1590,1000000000.0,Artificial Intelligence,"Talk out loud, get instant feedback, and become fluent with the worldâs most advanced AI language tutor. Start Â Speaking â
In short, this company was founded in 2011 in United States. It has grown by 46% and currently has 240 employees. This company has raised $161,000,000 so far. It also focuses on the Artificial Intelligence industry, specializing in AI."
328825,67,Nirvana,San Francisco,United States,105,75,38.71,2020.0,162000000.0,Insurance,1582,830000000.0,Financial,"Save up to 20% and improve fleet safety with Nirvanaâs industry-leading Commercial Trucking Insurance and Active Safety Solutions. Get a quote Broker benefits Arrow Right
In short, this company was founded in 2020 in United States. It has grown by 38% and currently has 105 employees. This company has raised $162,000,000 so far. It also focuses on the Financial industry, specializing in Insurance."
315401,68,Hugging Face,New York,United States,571,369,54.68,2016.0,395000000.0,AI,1581,4500000000.0,Artificial Intelligence,"The platform where the machine learning community collaborates on models, datasets, and applications. Explore AI Apps or Browse 1M+ models
In short, this company was founded in 2016 in United States. It has grown by 54% and currently has 571 employees. This company has raised $395,000,000 so far. It also focuses on the Artificial Intelligence industry, specializing in AI."
1012379,69,Pika,Palo Alto,United States,204,80,158.06,2023.0,141000000.0,AI,1561,470000000.0,Artificial Intelligence,"Reality sucks. So we’re giving you the option to change it. Hate it? Deflate it. Wanna stop it? Just swap it. Try new Pikapocaylpse Pikaffects, available now. Sign in to use Pikapocalypse effects
In short, this company was founded in 2023 in United States. It has grown by 158% and currently has 204 employees. This company has raised $141,000,000 so far. It also focuses on the Artificial Intelligence industry, specializing in AI."
175624,70,BuildOps,Santa Monica,United States,522,360,45.0,2018.0,273000000.0,DevOps,1551,1000000000.0,Software,"The only commercial management software built specifically for commercial trade businesses. Improve efficiency and increase profitability with BuildOps. seeed home
In short, this company was founded in 2018 in United States. It has grown by 45% and currently has 522 employees. This company has raised $273,000,000 so far. It also focuses on the Software industry, specializing in DevOps."
373901,71,Tailscale,Toronto,Canada,196,159,23.36,2019.0,277000000.0,IT Security,1537,1500000000.0,IT,"Fast, seamless device connectivity — no hardware, no firewall rules, no wasted time. Start connecting devices Contact sales
In short, this company was founded in 2019 in Canada. It has grown by 23% and currently has 196 employees. This company has raised $277,000,000 so far. It also focuses on the IT industry, specializing in IT Security."
1012400,72,Crescendo,San Francisco,United States,73,26,175.0,2011.0,50000000.0,AI,1535,500000000.0,Artificial Intelligence,"Crescendo provides the world's first all-included service of AI technology and CX experts that increases customer engagement while reducing costs. AI-powered customer support for CX leaders that automates, resolves, and scales - backed by human expertise for seamless interactions across all channels. Crescendo provides CX leaders with the best AI support platform. Understand, respond, and resolve with intelligent automation, always supported by real people. Crescendo is the only omnichannel AI platform built for customer service leaders that auto scales, gathers insights, and delights customers - backed by real people. See pricing Watch demo
In short, this company was founded in 2011 in United States. It has grown by 175% and currently has 73 employees. This company has raised $50,000,000 so far. It also focuses on the Artificial Intelligence industry, specializing in AI."
374115,73,Temporal Technologies,Bellevue,United States,331,265,25.12,2019.0,349000000.0,DevOps,1528,1720000000.0,Software,"Temporal develops and distributes the world's leading open source durable execution system. We make code fault tolerant, durable and simple.

Innovative companies like Datadog, Glovo, Indeed, Netflix, Qualtrics, Remitly, Snap and Yum! Brands build their services and applications with Temporal to make them reliable to run, productive to enhance and easy to troubleshoot and repair.

More than a decade in the making, Temporal is powered by veterans behind some of the industry's most loved systems technologies, programming frameworks and open source communities as well as investors like Amplify Partners, Sequoia Capital and Index Ventures.
In short, this company was founded in 2019 in United States. It has grown by 25% and currently has 331 employees. This company has raised $349,000,000 so far. It also focuses on the Software industry, specializing in DevOps."
384282,74,Hostaway,Miami,United States,274,195,40.7,2015.0,178000000.0,SaaS,1521,925000000.0,Software,"Hostaway Vacation Rental Software and Airbnb Management System Helps You Grow Your Property Management Business By Using AI to Automate & Streamline Every Aspect Of Your Operations across Airbnb, Vrbo, Booking.com, Expedia, and others Get pricing Get started
In short, this company was founded in 2015 in United States. It has grown by 40% and currently has 274 employees. This company has raised $178,000,000 so far. It also focuses on the Software industry, specializing in SaaS."
977506,75,HeyGen,Los Angeles,United States,218,80,170.59,2020.0,65599999.99999999,AI,1506,500000000.0,Artificial Intelligence,"At HeyGen, we help you grow your business through the magic of visual storytelling. Creating professional-quality videos can be daunting, but HeyGen makes it easy for everyone—no camera or specialized skills required.
In short, this company was founded in 2020 in United States. It has grown by 170% and currently has 218 employees. This company has raised $65,599,999 so far. It also focuses on the Artificial Intelligence industry, specializing in AI."
471143,76,Cortex,San Francisco,United States,138,96,44.33,2019.0,113000000.0,SaaS,1505,470000000.0,Software,"Cortex is the enterprise Internal Developer Portal built to accelerate the path to engineering excellence. Abstract away complexity in your platform to ensure ownership, enforce standards, and unlock developer self-service, in weeks—not years. Book a live demo Try now
In short, this company was founded in 2019 in United States. It has grown by 44% and currently has 138 employees. This company has raised $113,000,000 so far. It also focuses on the Software industry, specializing in SaaS."
